gpio,time,temperature,humidity,measure_name
22,1695945398037,77.75,57.33,metric
22,1695945447097,77.15,57.52,metric
22,1695945726710,77.46,57.69,metric
22,1695945764152,77.81,57.99,metric
22,1695945861537,77.04,57.61,metric
22,1695946556053,77.39,57.4,metric
22,1695946869378,77.02,57.21,metric
22,1695947110245,77.33,57.24,metric
22,1695947144251,77.06,57.84,metric
22,1695947380089,77.69,57.71,metric
22,1695947539120,77.67,57.75,metric
22,1695947556584,77.22,57.15,metric
22,1695947731052,77.89,57.55,metric
22,1695947850244,77.32,57.44,metric
22,1695947890918,77.02,57.52,metric
22,1695948037755,77.23,56.88,metric
22,1695948089440,77.18,57.59,metric
22,1695948648735,77.84,58.42,metric
22,1695948945594,77.05,58.8,metric
22,1695949038233,77.09,58.52,metric
22,1695949195402,77.58,58.66,metric
22,1695949282553,77.69,58.78,metric
22,1695949639675,77.63,58.64,metric
22,1695949698059,77.97,58.02,metric
22,1695949791973,77.15,58.92,metric
22,1695950483416,77.19,59.36,metric
22,1695950676729,77.25,59.63,metric
22,1695950892377,75.26,60.93,metric
22,1695950976902,75.33,60.97,metric
22,1695951016588,75.6,60.63,metric
22,1695951101119,75.43,60.3,metric
22,1695951459773,75.87,60.15,metric
22,1695951924734,75.54,62.9,metric
22,1695952048951,75.7,62.06,metric
22,1695952424758,75.91,63.22,metric
22,1695952648443,75.87,65.08,metric
22,1695952684419,75.39,65.43,metric
22,1695952997459,76.13,67.71,metric
22,1695953011448,75.27,67.96,metric
22,1695953064946,75.37,68.98,metric
22,1695953385504,74.2,69.45,metric
22,1695953424570,73.85,69.41,metric
22,1695953441548,74.07,69.34,metric
22,1695954031506,73.6,69.8,metric
22,1695954074494,73.49,69.67,metric
22,1695954235424,73.74,69.76,metric
22,1695954377298,74.21,69.97,metric
22,1695954835286,74.32,69.39,metric
22,1695955630673,73.56,69.79,metric
22,1695955644652,73.47,69.76,metric
22,1695955882512,73.53,69.95,metric
22,1695955994656,74.16,69.73,metric
22,1695956372949,74.19,68.22,metric
22,1695956444329,74.37,67.0,metric
22,1695956474691,73.42,67.47,metric
22,1695956529722,74.3,67.77,metric
22,1695956707797,73.76,67.93,metric
22,1695956839337,73.92,67.51,metric
22,1695957103681,73.47,66.04,metric
22,1695957500393,73.42,66.04,metric
22,1695957608374,74.37,66.13,metric
22,1695957666785,73.64,66.11,metric
22,1695957814293,74.31,66.37,metric
22,1695957950571,73.52,66.59,metric
22,1695958293464,74.03,65.19,metric
22,1695958505745,73.56,66.79,metric
22,1695958701805,73.64,66.0,metric
22,1695958826514,73.6,66.92,metric
22,1695958997330,73.61,66.28,metric
22,1695959053856,74.32,66.34,metric
22,1695959068846,76.16,66.67,metric
22,1695959538065,76.12,66.41,metric
22,1695959896638,75.64,65.22,metric
22,1695960005503,75.28,65.06,metric
22,1695960290254,75.35,65.98,metric
22,1695960878324,75.25,65.43,metric
22,1695961171182,75.88,65.17,metric
22,1695961309896,75.75,65.28,metric
22,1695961335403,75.2,65.87,metric
22,1695961347428,76.05,65.13,metric
22,1695961469423,75.33,65.06,metric
22,1695961521368,75.24,65.1,metric
22,1695961763204,75.85,65.95,metric
22,1695961917375,75.75,65.46,metric
22,1695961956872,76.2,65.3,metric
22,1695962867765,75.91,64.02,metric
22,1695962930394,75.5,64.62,metric
22,1695962972913,75.7,64.74,metric
22,1695962993921,75.7,65.6,metric
22,1695963270272,76.16,64.1,metric
22,1695963366714,75.95,64.68,metric
22,1695963512502,76.15,64.61,metric
22,1695963855103,75.34,64.72,metric
22,1695963976450,75.65,64.01,metric
22,1695964047498,75.45,64.25,metric
22,1695964082038,75.51,64.65,metric
22,1695964153506,75.52,64.13,metric
22,1695964311325,75.9,64.79,metric
22,1695964865718,76.11,64.36,metric
22,1695964952961,75.41,64.55,metric
22,1695965177003,75.45,64.44,metric
22,1695965642152,75.41,64.07,metric
22,1695965888319,75.39,64.95,metric
22,1695966209506,75.71,64.32,metric
22,1695966320650,75.81,64.49,metric
22,1695966465606,75.4,63.51,metric
22,1695966702568,75.57,64.54,metric
22,1695966801576,75.62,64.28,metric
22,1695966948243,76.0,63.98,metric
22,1695967002156,75.38,64.14,metric
22,1695967096121,75.24,63.22,metric
22,1695967132657,75.25,63.99,metric
22,1695967225674,75.59,63.82,metric
22,1695967791783,75.72,63.42,metric
22,1695967827301,75.41,63.22,metric
22,1695968045224,75.77,63.41,metric
22,1695968141079,76.0,63.54,metric
22,1695968648735,76.09,64.28,metric
22,1695968788241,76.07,64.12,metric
22,1695969005786,75.99,64.67,metric
22,1695969272759,75.83,64.97,metric
22,1695969304774,75.42,64.86,metric
22,1695969384336,75.88,64.26,metric
22,1695969629856,75.35,63.47,metric
22,1695969727034,75.31,64.34,metric
22,1695970085177,75.32,64.38,metric
22,1695970217078,75.99,63.07,metric
22,1695970250523,75.91,64.61,metric
22,1695970268520,75.81,64.45,metric
22,1695970364841,75.28,63.5,metric
22,1695970397837,75.67,63.84,metric
22,1695970553771,75.71,63.9,metric
22,1695970659649,75.82,63.07,metric
22,1695970702717,75.95,64.31,metric
22,1695971393323,76.19,63.44,metric
22,1695971439788,75.53,63.93,metric
22,1695971456803,76.12,63.27,metric
22,1695971600348,75.73,63.46,metric
22,1695972070679,76.04,63.29,metric
22,1695972142170,75.51,63.44,metric
22,1695972245643,76.0,63.72,metric
22,1695972446599,76.0,63.12,metric
22,1695972576285,75.6,63.44,metric
22,1695972651243,75.86,63.3,metric
22,1695972717172,75.7,63.67,metric
22,1695973228517,75.64,63.76,metric
22,1695973262541,75.21,63.93,metric
22,1695973318838,75.45,64.7,metric
22,1695973332825,76.12,63.69,metric
22,1695973490282,76.16,64.18,metric
22,1695973739012,75.83,64.92,metric
22,1695973753483,75.35,64.2,metric
22,1695973830150,75.49,64.34,metric
22,1695974125273,76.13,64.4,metric
22,1695974261946,75.39,64.5,metric
22,1695974533159,75.95,64.97,metric
22,1695974625479,75.55,64.51,metric
22,1695974783317,75.31,64.5,metric
22,1695974837820,76.0,64.14,metric
22,1695974956679,75.23,64.99,metric
22,1695975086070,75.92,64.88,metric
22,1695975686574,73.78,64.16,metric
22,1695975719527,74.39,64.92,metric
22,1695976037569,74.13,64.6,metric
22,1695976263826,74.03,64.85,metric
22,1695976408443,73.75,64.09,metric
22,1695976443370,75.38,64.67,metric
22,1695976641698,75.66,64.86,metric
22,1695976819627,75.72,64.77,metric
22,1695977085775,73.65,64.86,metric
22,1695977103750,76.02,64.2,metric
22,1695977346193,75.48,65.61,metric
22,1695977522905,74.04,65.62,metric
22,1695977937299,73.65,65.3,metric
22,1695977976919,75.77,65.15,metric
22,1695978281986,73.45,65.74,metric
22,1695978316933,74.01,65.37,metric
22,1695978442750,74.05,65.71,metric
22,1695978485277,73.81,65.72,metric
22,1695978511683,74.25,65.27,metric
22,1695978555634,74.08,66.26,metric
22,1695978689460,73.65,65.09,metric
22,1695978724899,74.23,66.17,metric
22,1695979127655,74.22,66.21,metric
22,1695979211771,74.34,66.05,metric
22,1695979323803,73.91,66.06,metric
22,1695979438154,73.68,66.1,metric
22,1695979894468,74.29,66.8,metric
22,1695979999532,74.11,66.69,metric
22,1695980262601,74.33,66.45,metric
22,1695980309745,74.08,66.31,metric
22,1695980330272,73.76,66.36,metric
22,1695980475729,74.31,66.61,metric
22,1695980521583,74.26,66.94,metric
22,1695980646441,74.02,66.72,metric
22,1695980964213,73.48,66.58,metric
22,1695981260309,73.4,66.93,metric
22,1695981438237,73.86,66.25,metric
22,1695981639219,74.19,66.05,metric
22,1695981717421,74.08,66.98,metric
22,1695982195318,73.73,66.15,metric
22,1695982277391,73.74,66.91,metric
22,1695982329890,74.11,66.92,metric
22,1695982626462,73.63,66.96,metric
22,1695982702308,73.61,66.06,metric
22,1695982811631,74.4,66.18,metric
22,1695983012423,73.72,66.63,metric
22,1695983154385,73.83,66.26,metric
22,1695983369328,73.64,66.32,metric
22,1695983459031,73.53,66.4,metric
22,1695983569012,73.64,66.01,metric
22,1695983617079,74.12,66.98,metric
22,1695984066444,74.04,66.7,metric
22,1695984087416,73.76,66.74,metric
22,1695984177885,74.14,66.44,metric
22,1695984275335,73.78,66.05,metric
22,1695984317766,73.65,66.84,metric
22,1695984467419,74.02,66.95,metric
22,1695984520473,74.21,66.2,metric
22,1695984596425,74.28,66.76,metric
22,1695984615487,74.22,66.33,metric
22,1695985223460,73.6,66.15,metric
22,1695985302861,73.61,66.63,metric
22,1695985468586,73.7,66.67,metric
22,1695985871660,73.51,66.0,metric
22,1695985889698,74.12,66.32,metric
22,1695985907720,73.92,66.52,metric
22,1695985945759,74.31,66.87,metric
22,1695986012253,73.95,66.63,metric
22,1695986044715,73.54,66.09,metric
22,1695986105359,73.41,66.41,metric
22,1695986313659,73.66,66.62,metric
22,1695986574773,73.66,66.4,metric
22,1695986713075,73.42,66.11,metric
22,1695986879279,73.66,66.5,metric
22,1695987026843,74.04,66.05,metric
22,1695987130573,74.35,66.36,metric
22,1695987362816,73.57,66.33,metric
22,1695987729726,74.14,66.09,metric
22,1695988095185,74.0,66.79,metric
22,1695988296100,74.33,66.65,metric
22,1695988425150,73.59,67.24,metric
22,1695988444132,73.44,67.72,metric
22,1695988755772,73.61,67.51,metric
22,1695988777779,73.45,67.87,metric
22,1695988810691,73.57,67.32,metric
22,1695988916070,73.46,67.97,metric
22,1695988936015,74.38,67.09,metric
22,1695988951984,73.49,67.63,metric
22,1695989146698,73.7,67.66,metric
22,1695989512927,74.05,67.93,metric
22,1695989561880,74.36,67.09,metric
22,1695989780270,74.28,67.64,metric
22,1695989890488,74.03,67.22,metric
22,1695989908030,73.51,67.69,metric
22,1695990146329,73.76,67.4,metric
22,1695990444022,74.1,67.27,metric
22,1695990459972,74.37,67.57,metric
22,1695990634036,74.08,67.52,metric
22,1695991098246,73.63,67.54,metric
22,1695991313078,74.19,67.44,metric
22,1695992183934,73.51,67.13,metric
22,1695992380482,73.44,67.45,metric
22,1695992490165,74.36,67.76,metric
22,1695992795199,73.7,67.7,metric
22,1695992901691,73.64,67.81,metric
22,1695993227740,73.98,67.9,metric
22,1695993505818,73.96,67.29,metric
22,1695993657438,73.82,67.07,metric
22,1695994273415,73.99,67.69,metric
22,1695994311449,73.55,67.53,metric
22,1695994357155,74.16,67.94,metric
22,1695994455561,74.17,68.52,metric
22,1695994497539,73.43,68.75,metric
22,1695994539046,73.45,68.72,metric
22,1695994578527,73.64,68.47,metric
22,1695994704083,74.15,67.08,metric
22,1695994893597,74.22,67.6,metric
22,1695994955148,74.1,67.2,metric
22,1695995253087,73.78,68.75,metric
22,1695995331370,74.39,68.99,metric
22,1695995450217,74.23,67.47,metric
22,1695995558525,74.09,68.09,metric
22,1695995597471,73.58,68.26,metric
22,1695995873236,74.16,68.67,metric
22,1695996027464,73.96,68.83,metric
22,1695996127671,74.36,68.58,metric
22,1695996283416,74.17,68.76,metric
22,1695996401761,74.29,68.98,metric
22,1695996642320,73.69,68.21,metric
22,1695996843164,74.05,68.7,metric
22,1695997175912,73.93,68.06,metric
22,1695997488216,73.88,68.84,metric
22,1695997616241,73.59,68.02,metric
22,1695997990265,74.19,68.12,metric
22,1695998071827,73.46,68.22,metric
22,1695998150335,73.56,68.75,metric
22,1695998321910,73.78,68.3,metric
22,1695998366435,73.41,68.53,metric
22,1695998446983,73.56,68.64,metric
22,1695998625114,73.47,68.72,metric
22,1695998676593,73.65,68.25,metric
22,1695998712103,74.31,68.21,metric
22,1695999195249,73.87,68.79,metric
22,1695999714089,73.86,68.17,metric
22,1696000582448,73.67,68.26,metric
22,1696000618918,74.3,68.14,metric
22,1696000761384,73.42,68.5,metric
22,1696000879608,74.23,68.58,metric
22,1696001008269,73.46,68.99,metric
22,1696001285219,73.97,68.85,metric
22,1696001357119,74.18,68.84,metric
22,1696001962487,73.42,68.25,metric
22,1696002234376,74.21,69.09,metric
22,1696002355323,73.6,69.67,metric
22,1696002385293,73.57,69.7,metric
22,1696002400267,73.67,69.79,metric
22,1696002751599,73.96,69.37,metric
22,1696002839100,74.24,69.51,metric
22,1696002902129,74.38,69.95,metric
22,1696002988996,73.81,69.18,metric
22,1696003107816,74.33,69.53,metric
22,1696003197659,73.59,69.69,metric
22,1696003480039,73.72,69.78,metric
22,1696003525388,74.03,69.42,metric
22,1696003597847,73.53,69.56,metric
22,1696004354750,74.15,69.58,metric
22,1696004699381,73.61,69.63,metric
22,1696005282043,73.43,69.14,metric
22,1696005298508,74.08,69.02,metric
22,1696005449606,74.32,69.79,metric
22,1696005782372,73.93,68.6,metric
22,1696005857390,74.24,68.68,metric
22,1696005908930,74.2,68.09,metric
22,1696006186888,73.75,68.0,metric
22,1696006276525,74.18,69.47,metric
22,1696006498994,73.79,69.41,metric
22,1696006718683,74.39,68.27,metric
22,1696006776138,74.09,68.24,metric
22,1696006808286,74.37,69.36,metric
22,1696006820433,73.64,69.2,metric
22,1696006950808,74.04,68.01,metric
22,1696006980775,74.23,68.23,metric
22,1696007014260,73.85,69.79,metric
22,1696007251710,74.2,68.56,metric
22,1696007350679,73.9,69.81,metric
22,1696007518331,73.5,69.78,metric
22,1696007691355,74.21,69.86,metric
22,1696007834553,74.28,69.9,metric
22,1696007939839,73.58,69.01,metric
22,1696008177840,73.75,69.78,metric
22,1696008337604,73.96,69.08,metric
22,1696008693596,74.06,70.41,metric
22,1696008752536,74.22,70.31,metric
22,1696008989228,73.82,70.85,metric
22,1696009154538,74.28,71.53,metric
22,1696009171066,73.93,71.81,metric
22,1696009245623,74.27,70.64,metric
22,1696009284159,73.97,71.43,metric
22,1696009328032,73.74,71.56,metric
22,1696009370000,74.14,71.54,metric
22,1696009511214,73.71,71.83,metric
22,1696009578675,74.14,71.75,metric
22,1696009718126,73.94,71.15,metric
22,1696009768139,74.02,71.13,metric
22,1696009864739,74.23,71.21,metric
22,1696010066151,73.8,71.2,metric
22,1696010388322,74.05,70.43,metric
22,1696010407484,73.85,70.7,metric
22,1696010420634,74.32,70.77,metric
22,1696010827590,74.0,71.0,metric
22,1696011211665,74.29,69.68,metric
22,1696011284231,73.59,69.82,metric
22,1696011424178,73.53,69.44,metric
22,1696011506805,73.89,69.83,metric
22,1696011592940,73.9,69.55,metric
22,1696011809675,74.12,69.81,metric
22,1696011892649,73.45,69.44,metric
22,1696012064180,73.9,69.83,metric
22,1696012117735,73.8,69.24,metric
22,1696012143667,73.88,70.45,metric
22,1696012370049,73.6,69.49,metric
22,1696012406611,73.5,69.38,metric
22,1696012643061,73.55,69.39,metric
22,1696012750538,73.75,69.06,metric
22,1696012787143,73.45,69.5,metric
22,1696012806139,73.78,69.09,metric
22,1696013372785,75.82,67.7,metric
22,1696013471998,75.63,67.39,metric
22,1696013757776,76.11,66.18,metric
22,1696014022949,75.37,67.79,metric
22,1696014255547,75.54,67.37,metric
22,1696014359364,74.32,67.92,metric
22,1696014547007,74.02,67.45,metric
22,1696014580907,73.97,67.03,metric
22,1696014627446,73.64,67.85,metric
22,1696014873082,75.76,67.6,metric
22,1696015703944,76.06,66.21,metric
22,1696015869166,76.17,66.02,metric
22,1696016098424,75.37,66.59,metric
22,1696016383748,73.65,67.16,metric
22,1696016487135,74.38,68.47,metric
22,1696017035173,74.02,68.74,metric
22,1696017129817,73.49,68.87,metric
22,1696017245884,73.56,67.73,metric
22,1696017369282,75.4,67.73,metric
22,1696017463208,75.4,67.7,metric
22,1696017694573,75.87,67.2,metric
22,1696018029380,75.47,67.55,metric
22,1696018344532,75.34,67.08,metric
22,1696018366945,75.5,67.63,metric
22,1696018543816,75.28,66.36,metric
22,1696018759454,76.17,66.09,metric
22,1696018950163,75.32,66.04,metric
22,1696019049378,75.93,66.67,metric
22,1696019484101,75.51,66.06,metric
22,1696019600351,75.89,66.43,metric
22,1696019637915,75.94,66.52,metric
22,1696019819610,75.68,66.13,metric
22,1696019953644,76.18,66.07,metric
22,1696020262844,75.74,67.56,metric
22,1696020595758,76.02,68.84,metric
22,1696020747429,75.57,68.48,metric
22,1696021018826,75.9,68.01,metric
22,1696021055849,75.76,68.49,metric
22,1696021093892,75.69,68.59,metric
22,1696021600099,75.64,68.77,metric
22,1696021640791,75.88,68.14,metric
22,1696021710247,75.59,68.71,metric
22,1696021847490,75.34,68.53,metric
22,1696022350263,76.01,69.56,metric
22,1696022440870,75.66,68.52,metric
22,1696022566254,75.28,69.48,metric
22,1696023235801,75.63,69.12,metric
22,1696023265817,75.87,69.32,metric
22,1696023284845,75.83,69.2,metric
22,1696023309899,76.02,68.34,metric
22,1696023508902,76.1,69.98,metric
22,1696023620384,75.26,68.53,metric
22,1696023655361,76.16,69.35,metric
22,1696023855836,75.53,69.91,metric
22,1696024094408,75.31,69.57,metric
22,1696024115400,76.03,69.25,metric
22,1696024285240,74.28,69.58,metric
22,1696024590867,73.97,69.33,metric
22,1696025202587,74.22,69.55,metric
22,1696025505943,73.62,69.74,metric
22,1696025873755,73.99,68.7,metric
22,1696026073037,73.54,69.23,metric
22,1696026199584,73.52,69.15,metric
22,1696026507376,73.91,69.29,metric
22,1696026743732,73.63,68.04,metric
22,1696026835042,73.89,68.96,metric
22,1696026959218,74.37,68.28,metric
22,1696026993144,74.05,68.05,metric
22,1696027374858,73.89,68.02,metric
22,1696027407331,73.47,68.33,metric
22,1696027903979,73.97,68.73,metric
22,1696027979083,73.72,68.21,metric
22,1696028148705,73.43,68.55,metric
22,1696028343889,74.01,68.37,metric
22,1696028446750,75.61,67.39,metric
22,1696028482744,75.36,67.06,metric
22,1696028591238,76.11,67.85,metric
22,1696028837320,75.85,67.3,metric
22,1696029054799,75.72,66.11,metric
22,1696029144861,75.36,66.75,metric
22,1696029302950,75.3,66.1,metric
22,1696029322451,75.42,66.29,metric
22,1696029517735,75.8,67.74,metric
22,1696029649527,75.35,67.12,metric
22,1696029837964,75.52,67.2,metric
22,1696029906511,75.23,67.44,metric
22,1696030006746,75.38,67.13,metric
22,1696030105267,75.53,67.26,metric
22,1696030421643,75.39,66.54,metric
22,1696030514336,75.47,66.24,metric
22,1696030882189,75.74,67.84,metric
22,1696031435339,76.0,67.75,metric
22,1696031710334,74.21,67.23,metric
22,1696031775321,73.81,67.54,metric
22,1696031809313,75.6,67.55,metric
22,1696032315822,75.69,66.33,metric
22,1696032780307,75.35,64.14,metric
22,1696032896239,75.78,64.7,metric
22,1696032980150,75.8,64.31,metric
22,1696033075218,76.06,63.61,metric
22,1696033090173,75.32,63.24,metric
22,1696033159075,75.34,63.79,metric
